,chr,start,end,altAF,quality,reads
23371,7,142197692,142197693,0.08974358974358974,124.80000305175781,156
23372,7,142197695,142197696,0.08496732026143791,124.80000305175781,153
23373,7,142197699,142197700,0.07482993197278912,14.899999618530273,147
23374,7,142197706,142197707,0.07586206896551724,12.0,145
23375,7,142206473,142206474,0.3870967741935484,685.7999877929688,62
23376,7,142206606,142206607,0.6060606060606061,2258.800048828125,132
23377,7,142206764,142206765,0.11,271.79998779296875,200
23378,7,142206770,142206771,0.11855670103092783,295.79998779296875,194
23379,7,142206799,142206800,0.23148148148148148,780.7999877929688,216
23380,7,142206816,142206817,0.23829787234042554,906.7999877929688,235
23381,7,142206827,142206828,0.27312775330396477,2078.800048828125,227
23382,7,142206834,142206835,0.2889908256880734,2153.800048828125,218
23383,7,142206838,142206839,0.2785388127853881,2051.800048828125,219
23384,7,142206846,142206847,0.2747747747747748,2060.800048828125,222
23385,7,142206847,142206849,0.2631578947368421,2048.699951171875,228
23386,7,142206853,142206854,0.2631578947368421,1958.699951171875,228
23387,7,142223797,142223798,0.5060240963855421,1077.800048828125,83
23388,7,142223845,142223846,0.17218543046357615,407.79998779296875,151
23389,7,142231625,142231626,0.3939393939393939,1304.800048828125,132
23390,7,142231694,142231695,0.1711229946524064,833.7999877929688,187
23391,7,142231698,142231699,0.1711229946524064,833.7999877929688,187
23392,7,142231701,142231704,0.16842105263157894,826.7000122070312,190
23393,7,142231740,142231741,0.4887459807073955,5858.7998046875,311
23394,7,142231744,142231745,0.4811320754716981,5893.7998046875,318
23395,7,142231762,142231763,0.4479166666666667,5110.7998046875,288
23396,7,142231769,142231773,0.37681159420289856,4522.7001953125,276
23397,7,142231780,142231782,0.34782608695652173,3487.699951171875,276
23398,7,142231788,142231789,0.156,657.7999877929688,250
23399,7,142231793,142231794,0.2962962962962963,2542.699951171875,243
23400,7,142231795,142231796,0.2897959183673469,2452.800048828125,245
23401,7,142231796,142231799,0.2862903225806452,2398.699951171875,248
23402,7,142231800,142231801,0.2833333333333333,2285.699951171875,240
23403,7,142231805,142231806,0.2581967213114754,2047.699951171875,244
23404,7,142231806,142231807,0.2551440329218107,2056.800048828125,243
23405,7,142231808,142231811,0.256198347107438,1997.699951171875,242
23406,7,142231826,142231827,0.1939655172413793,1298.800048828125,232
23407,7,142231852,142231853,0.12682926829268293,556.7999877929688,205
23408,7,142231861,142231862,0.1111111111111111,455.79998779296875,207
23409,7,142231878,142231879,0.140625,575.7999877929688,192
23410,7,142231888,142231890,0.1414141414141414,650.7000122070312,198
23411,7,142231896,142231897,0.13917525773195877,623.7999877929688,194
23412,7,142231900,142231901,0.13636363636363635,653.7999877929688,198
23413,7,142231908,142231909,0.12796208530805686,665.7999877929688,211
23414,7,142231909,142231911,0.12264150943396226,608.7000122070312,212
23415,7,142231915,142231916,0.12735849056603774,527.7000122070312,212
23416,7,142231917,142231918,0.12322274881516587,539.7999877929688,211
23417,7,142231940,142231941,0.15151515151515152,884.7999877929688,231
23418,7,142231950,142231951,0.15765765765765766,872.7999877929688,222
23419,7,142231955,142231956,0.16279069767441862,887.7999877929688,215
23420,7,142231977,142231978,0.16589861751152074,932.7999877929688,217
23421,7,142231984,142231985,0.1574074074074074,851.7999877929688,216
23422,7,142232008,142232011,0.15841584158415842,782.7000122070312,202
23423,7,142232014,142232015,0.14285714285714285,665.7999877929688,196
23424,7,142232028,142232029,0.12121212121212122,392.79998779296875,165
23425,7,142232035,142232036,0.1111111111111111,308.79998779296875,153
23426,7,142232044,142232048,0.08450704225352113,69.69999694824219,142
23427,7,142232061,142232063,0.07627118644067797,45.70000076293945,118
23428,7,142232063,142232064,0.05309734513274336,21.799999237060547,113
23429,7,142239679,142239680,0.4659090909090909,1134.800048828125,88
23430,7,142239946,142239947,0.49032258064516127,1979.800048828125,155
23431,7,142242352,142242353,0.5126582278481012,2221.800048828125,158
23432,7,142242670,142242671,1.0,7729.7998046875,227
23433,7,142247125,142247126,0.5491329479768786,3782.800048828125,173
23434,7,142247133,142247135,0.5489130434782609,3895.699951171875,184
23435,7,142247134,142247135,1.0,6685.7998046875,94
23436,7,142247148,142247149,0.5384615384615384,2781.800048828125,208
23437,7,142247213,142247214,0.5176991150442478,3223.800048828125,226
23438,7,142247347,142247348,0.5907172995780591,2914.699951171875,237
23439,7,142247380,142247381,0.2606837606837607,1888.800048828125,234
23440,7,142247396,142247397,0.2692307692307692,1930.800048828125,208
23441,7,142247410,142247411,0.2857142857142857,2138.800048828125,217
23442,7,142247417,142247419,0.29646017699115046,2294.699951171875,226
23443,7,142247425,142247426,0.2907488986784141,2414.800048828125,227
23444,7,142247432,142247433,0.2706422018348624,2042.800048828125,218
23445,7,142247443,142247446,0.23963133640552994,2135.699951171875,217
23446,7,142247448,142247449,0.2383177570093458,1613.800048828125,214
23447,7,142247451,142247452,0.24154589371980675,1703.800048828125,207
23448,7,142247455,142247456,0.3146067415730337,1437.699951171875,178
23449,7,142247480,142247481,0.0736196319018405,209.6999969482422,163
23450,7,142247486,142247487,0.11834319526627218,548.7000122070312,169
23451,7,142247494,142247495,0.18232044198895028,1052.800048828125,181
23452,7,142247497,142247498,0.18686868686868688,1170.800048828125,198
23453,7,142247503,142247504,0.21256038647342995,1256.699951171875,207
23454,7,142247529,142247532,0.12406015037593984,730.7000122070312,266
23455,7,142247530,142247531,0.2956521739130435,2330.800048828125,230
23456,7,142247535,142247536,0.13818181818181818,1126.699951171875,275
23457,7,142247538,142247541,0.24825174825174826,2545.699951171875,286
23458,7,142247541,142247542,0.24398625429553264,2557.699951171875,291
23459,7,142247546,142247547,0.1967741935483871,1802.800048828125,310
23460,7,142247554,142247555,0.24921135646687698,2572.800048828125,317
23461,7,142247567,142247568,0.5146579804560261,6186.7998046875,307
23462,7,142247571,142247572,0.5196078431372549,6168.7998046875,306
23463,7,142247605,142247606,0.2986111111111111,1797.800048828125,288
23464,7,142250938,142250939,0.44047619047619047,1965.800048828125,168
23465,7,142250988,142250989,0.4025974025974026,1674.800048828125,154
23466,7,142251132,142251133,0.44919786096256686,1991.699951171875,187
23467,7,142326607,142326608,0.41304347826086957,932.7999877929688,92
23468,7,142326909,142326910,1.0,4529.7998046875,140
23469,7,142334567,142334568,1.0,3762.800048828125,109
23470,7,142334648,142334649,0.5407407407407407,2082.800048828125,135
23471,7,142364553,142364554,0.4383561643835616,986.7999877929688,73
23472,7,142378633,142378634,0.46153846153846156,1592.800048828125,130
23473,7,142378831,142378832,1.0,3260.800048828125,94
23474,7,142379096,142379097,1.0,1270.800048828125,36
23475,7,142423289,142423290,0.5053763440860215,1289.800048828125,93
23476,7,142423562,142423563,1.0,2632.800048828125,82
23477,7,142429001,142429002,0.5185185185185185,779.7999877929688,54
23478,7,142448199,142448208,1.0,3475.699951171875,78
23479,7,142457132,142457133,1.0,4374.7998046875,124
23480,7,142457166,142457167,0.08125,74.80000305175781,160
23481,7,142457182,142457189,0.0872093023255814,107.69999694824219,172
23482,7,142457202,142457205,0.08875739644970414,110.69999694824219,169
23483,7,142457210,142457211,0.09090909090909091,189.8000030517578,165
23484,7,142457264,142457265,0.10144927536231885,306.79998779296875,207
23485,7,142457276,142457279,0.14349775784753363,776.7000122070312,223
23486,7,142457286,142457287,0.1794871794871795,1136.800048828125,234
23487,7,142457301,142457302,0.17100371747211895,1222.800048828125,269
23488,7,142457304,142457305,0.16071428571428573,1231.800048828125,280
23489,7,142457313,142457314,0.19718309859154928,1624.800048828125,284
23490,7,142457316,142457317,0.19434628975265017,1612.800048828125,283
23491,7,142457343,142457344,0.1962025316455696,1798.800048828125,316
23492,7,142457347,142457348,0.1962025316455696,1783.800048828125,316
23493,7,142457365,142457366,0.19601328903654486,1780.800048828125,301
23494,7,142457375,142457376,0.1875,1606.800048828125,304
23495,7,142457382,142457383,0.18456375838926176,1573.800048828125,298
23496,7,142457386,142457387,0.18181818181818182,1543.800048828125,297
23497,7,142457402,142457403,0.16862745098039217,1333.800048828125,255
23498,7,142457409,142457410,0.14345991561181434,1003.7999877929688,237
23499,7,142457412,142457417,0.12916666666666668,758.7000122070312,240
23500,7,142457418,142457419,0.13304721030042918,644.7000122070312,233
23501,7,142457425,142457426,0.10194174757281553,515.7999877929688,206
23502,7,142458371,142458372,0.1836734693877551,330.79998779296875,98
23503,7,142458409,142458410,0.22395833333333334,1304.800048828125,192
23504,7,142458412,142458415,0.2107843137254902,1386.699951171875,204
23505,7,142458437,142458438,0.25925925925925924,1689.800048828125,243
23506,7,142458511,142458512,0.2625482625482625,1737.800048828125,259
23507,7,142458523,142458524,0.17872340425531916,1210.800048828125,235
23508,7,142458526,142458528,0.19534883720930232,1160.699951171875,215
23509,7,142458531,142458532,0.1895734597156398,1115.800048828125,211
23510,7,142458542,142458543,0.18461538461538463,1031.800048828125,195
23511,7,142458550,142458552,0.125,410.70001220703125,176
23512,7,142458566,142458567,0.10884353741496598,239.8000030517578,147
23513,7,142458582,142458583,0.07086614173228346,153.8000030517578,127
23514,7,142458598,142458599,0.061855670103092786,21.799999237060547,97
23515,7,142458873,142458874,0.4370860927152318,2490.699951171875,151
23516,7,142458881,142458882,0.4391891891891892,2510.800048828125,148
23517,7,142458884,142458888,0.4268292682926829,2648.699951171875,164
23518,7,142458898,142458899,0.4293785310734463,3017.800048828125,177
23519,7,142458902,142458903,0.425531914893617,3110.800048828125,188
23520,7,142458906,142458907,0.4221105527638191,3308.800048828125,199
23521,7,142458910,142458911,0.4326923076923077,3506.800048828125,208
23522,7,142458929,142458930,0.453781512605042,4139.7998046875,238
23523,7,142458938,142458939,0.444,4153.7998046875,250
23524,7,142458967,142458968,0.4605809128630705,4245.7998046875,241
23525,7,142458972,142458973,0.4669421487603306,4322.7998046875,242
23526,7,142458987,142458988,0.46956521739130436,4122.7998046875,230
23527,7,142459578,142459579,0.2097902097902098,891.7999877929688,143
23528,7,142459626,142459627,0.1565217391304348,209.8000030517578,230
23529,7,142459667,142459668,0.11827956989247312,20.799999237060547,279
23530,7,142459679,142459680,0.19298245614035087,898.7999877929688,285
23531,7,142460261,142460262,0.992,4502.7998046875,125
23532,7,142460313,142460314,0.6150943396226415,4580.7998046875,265
23533,7,142460335,142460336,0.3832752613240418,3875.800048828125,287
23534,7,142460339,142460340,0.1522491349480969,384.79998779296875,289
23535,7,142460369,142460370,0.35251798561151076,2632.699951171875,278
23536,7,142460374,142460375,0.13432835820895522,757.7999877929688,268
23537,7,142460379,142460380,0.13284132841328414,769.7999877929688,271
23538,7,142460388,142460389,0.13846153846153847,808.7999877929688,260
23539,7,142460394,142460395,0.25390625,1989.800048828125,256
23540,7,142460412,142460413,0.3302325581395349,2571.800048828125,215
23541,7,142460415,142460416,0.3284313725490196,2564.800048828125,204
23542,7,142460428,142460432,0.26666666666666666,1691.699951171875,165
23543,7,142460461,142460464,0.1919191919191919,511.70001220703125,99
23544,7,142460669,142460672,0.3680555555555556,1914.699951171875,144
23545,7,142460690,142460691,0.3333333333333333,1995.699951171875,165
23546,7,142460710,142460711,0.3089005235602094,1889.800048828125,191
23547,7,142460744,142460745,0.22026431718061673,1535.800048828125,227
23548,7,142460752,142460753,0.21929824561403508,1526.800048828125,228
23549,7,142460764,142460765,0.19230769230769232,1280.800048828125,234
23550,7,142460778,142460780,0.1565217391304348,1175.699951171875,230
23551,7,142460801,142460802,0.08994708994708994,288.79998779296875,189
23552,7,142460865,142460866,1.0,3892.800048828125,119
23553,7,142468218,142468219,0.22372881355932203,2108.800048828125,295
23554,7,142468221,142468222,0.2262295081967213,2165.800048828125,305
23555,7,142468228,142468229,0.32131147540983607,3466.800048828125,305
23556,7,142468232,142468233,0.12091503267973856,694.7999877929688,306
23557,7,142468241,142468242,0.11604095563139932,706.7999877929688,293
23558,7,142468244,142468245,0.10738255033557047,595.7999877929688,298
23559,7,142494307,142494308,0.47706422018348627,1568.800048828125,109
23560,7,142494606,142494607,1.0,2969.800048828125,99
23561,7,142495126,142495128,0.5564516129032258,2630.699951171875,124
23562,7,142495156,142495157,0.4217687074829932,1290.800048828125,147
23563,7,142498687,142498688,1.0,3749.800048828125,100
23564,7,142498699,142498700,0.30357142857142855,1293.800048828125,112
23565,7,142498702,142498703,0.3050847457627119,1233.800048828125,118
23566,7,142498705,142498708,0.2975206611570248,1250.699951171875,121
23567,7,142498708,142498709,0.2975206611570248,1256.699951171875,121
23568,7,142498735,142498736,0.41081081081081083,2879.800048828125,185
23569,7,142498738,142498739,0.422680412371134,2946.800048828125,194
23570,7,142498813,142498814,0.23931623931623933,1854.800048828125,351
23571,7,142498833,142498834,0.4898989898989899,6115.7998046875,396
23572,7,142498837,142498838,0.20603015075376885,1460.800048828125,398
23573,7,142498897,142498898,0.21513002364066194,1508.800048828125,423
23574,7,142499071,142499072,0.43354430379746833,3535.800048828125,316
23575,7,142499762,142499763,1.0,5248.7998046875,163
23576,7,142510309,142510310,1.0,2588.800048828125,76
23577,7,142510350,142510351,1.0,3075.800048828125,97
23578,7,142510446,142510447,1.0,3675.800048828125,115
23579,7,142566163,142566164,0.5838509316770186,2738.800048828125,161
23580,7,142572304,142572305,0.531496062992126,3454.800048828125,254
23581,7,142583330,142583331,1.0,1781.800048828125,51
23582,7,142626549,142626550,0.42045454545454547,1808.800048828125,176
23583,7,142627138,142627139,0.5609756097560976,2145.800048828125,164
23584,7,142627580,142627581,0.39285714285714285,1048.800048828125,112
23585,7,142881540,142881541,1.0,4046.800048828125,113
23586,7,143017807,143017808,1.0,4458.7998046875,150
23587,7,143029983,143029984,0.5354330708661418,1835.800048828125,127
23588,7,143036318,143036319,0.5108695652173914,1308.800048828125,92
23589,7,143036337,143036338,0.4827586206896552,1465.800048828125,116
23590,7,143042837,143042838,0.5454545454545454,1270.800048828125,88
23591,7,143043240,143043241,0.4533333333333333,1752.800048828125,150
23592,7,143043377,143043378,0.5662650602409639,1145.800048828125,83
23593,7,143053723,143053724,0.4816753926701571,2444.800048828125,191
23594,7,143057268,143057269,0.42201834862385323,1166.800048828125,109
23595,7,143077325,143077326,0.639344262295082,532.7999877929688,61
23596,7,143079806,143079807,1.0,5482.7998046875,163
23597,7,143085822,143085823,0.5273972602739726,2267.800048828125,146
23598,7,143088823,143088824,0.535,2722.800048828125,200
23599,7,143088867,143088868,0.5483870967741935,1826.800048828125,124
23600,7,143093538,143093539,1.0,3817.800048828125,125
23601,7,143097100,143097101,0.5281385281385281,3454.800048828125,231
23602,7,143141475,143141476,0.4142857142857143,674.7999877929688,70
23603,7,143175154,143175155,0.45754716981132076,2036.800048828125,212
23604,7,143175345,143175346,0.4975124378109453,2542.800048828125,201
23605,7,143208135,143208136,0.4027777777777778,524.7999877929688,72
23606,7,143208737,143208739,0.4,1868.699951171875,180
23607,7,143208968,143208969,0.5221674876847291,2721.800048828125,203
23608,7,143269373,143269374,0.23076923076923078,15.899999618530273,13
23609,7,143269773,143269774,0.6666666666666666,471.79998779296875,30
23610,7,143270172,143270173,0.4716981132075472,2533.800048828125,212
23611,7,143270431,143270432,0.25,32.79999923706055,12
23612,7,143339879,143339880,1.0,427.79998779296875,16
23613,7,143339957,143339958,1.0,626.7999877929688,22
23614,7,143340101,143340102,1.0,655.7999877929688,23
23615,7,143344570,143344571,1.0,61.29999923706055,3
23616,7,143400627,143400628,1.0,328.79998779296875,12
23617,7,143416945,143416946,0.4326923076923077,977.7999877929688,104
23618,7,143417083,143417084,0.46438746438746437,3667.800048828125,351
23619,7,143417322,143417323,0.4411764705882353,944.7999877929688,102
23620,7,143453192,143453193,0.22580645161290322,156.8000030517578,31
23621,7,143554451,143554452,0.5294117647058824,885.7999877929688,68
23622,7,143882454,143882455,0.34782608695652173,144.8000030517578,23
23623,7,143882673,143882674,0.37373737373737376,1513.800048828125,198
23624,7,143885264,143885265,0.5806451612903226,421.79998779296875,31
23625,7,143955741,143955742,0.32432432432432434,301.79998779296875,37
23626,7,143964018,143964019,0.5555555555555556,1167.800048828125,63
23627,7,143964051,143964052,0.17142857142857143,262.79998779296875,70
23628,7,143964076,143964077,0.11688311688311688,83.80000305175781,77
23629,7,143964267,143964268,0.35815602836879434,2461.800048828125,282
23630,7,144015434,144015435,0.4910313901345291,8665.7998046875,446
23631,7,144015437,144015438,0.490280777537797,8625.7998046875,463
23632,7,144015658,144015659,0.5377358490566038,1459.800048828125,106
23633,7,144015687,144015688,0.59375,1469.800048828125,96
23634,7,144015720,144015721,0.6753246753246753,1370.800048828125,77
23635,7,144016007,144016008,0.5,22.799999237060547,4
23636,7,144059763,144059764,0.32710280373831774,2118.699951171875,107
23637,7,144060802,144060803,0.3046875,2285.800048828125,384
23638,7,144062415,144062416,0.37362637362637363,1318.800048828125,182
23639,7,144062501,144062502,0.3333333333333333,233.8000030517578,45
23640,7,144227919,144227920,0.5178571428571429,1432.800048828125,112
23641,7,144228295,144228296,0.3373493975903614,396.70001220703125,83
23642,7,144462951,144462952,1.0,1481.800048828125,45
23643,7,144532718,144532720,0.25,284.70001220703125,116
23644,7,146997203,146997204,0.5166666666666667,810.7999877929688,60
23645,7,147183143,147183144,0.5071428571428571,1831.800048828125,140
23646,7,147964091,147964092,0.4144144144144144,1207.800048828125,111
23647,7,148080898,148080899,0.511326860841424,3907.800048828125,309
23648,7,148106475,148106476,0.49,1830.699951171875,100
23649,7,148106477,148106478,0.46153846153846156,1905.699951171875,104
23650,7,148106490,148106491,0.4537037037037037,1916.800048828125,108
23651,7,148311115,148311116,0.5645161290322581,1938.699951171875,124
23652,7,148312382,148312383,0.39285714285714285,826.7999877929688,84
23653,7,148312520,148312521,0.5294117647058824,664.7999877929688,51
23654,7,148463860,148463861,0.6470588235294118,987.7999877929688,51
23655,7,148464675,148464676,0.463768115942029,856.7999877929688,69
23656,7,148487395,148487396,0.4659090909090909,950.7999877929688,88
23657,7,148504716,148504718,0.4120603015075377,1994.699951171875,199
23658,7,148508833,148508834,0.42857142857142855,1259.800048828125,119
23659,7,148543525,148543526,0.52,1285.800048828125,100
23660,7,148543693,148543695,0.6307692307692307,896.7000122070312,65
23661,7,148705221,148705222,1.0,4667.7998046875,139
23662,7,148801091,148801092,0.5223880597014925,2896.800048828125,201
23663,7,148801658,148801659,0.5191489361702127,3374.800048828125,235
23664,7,148844884,148844885,0.7391304347826086,359.79998779296875,23
23665,7,148848358,148848359,0.4864864864864865,395.79998779296875,37
23666,7,148851213,148851214,0.5021097046413502,3142.800048828125,237
23667,7,148863414,148863422,0.5666666666666667,1987.699951171875,90
23668,7,148936762,148936763,1.0,997.7000122070312,23
23669,7,148963652,148963653,0.5342105263157895,5257.7998046875,380
23670,7,149152770,149152771,0.46875,1516.800048828125,128
23671,7,149152906,149152907,0.5392156862745098,2943.800048828125,204
23672,7,149416771,149416772,0.49765258215962443,2559.800048828125,213
23673,7,149417052,149417053,0.4117647058823529,903.7999877929688,85
23674,7,149417230,149417231,0.5142857142857142,1268.800048828125,105
23675,7,149418127,149418128,0.5058823529411764,1214.800048828125,85
23676,7,149419635,149419636,0.5376344086021505,1514.800048828125,93
23677,7,149420820,149420821,1.0,3995.699951171875,114
23678,7,149421773,149421774,0.5961538461538461,2658.800048828125,156
23679,7,149426232,149426233,0.6030534351145038,2048.800048828125,131
23680,7,149426305,149426306,1.0,8837.7001953125,246
23681,7,149427409,149427410,1.0,6829.7998046875,214
23682,7,149430367,149430368,0.5763546798029556,2730.800048828125,203
23683,7,149463370,149463371,0.4888888888888889,1257.800048828125,90
23684,7,149476666,149476667,1.0,3480.699951171875,108
23685,7,149483330,149483331,0.33858267716535434,966.7999877929688,127
23686,7,149484798,149484799,1.0,5650.7998046875,179
23687,7,149499115,149499118,1.0,2937.699951171875,67
23688,7,149499318,149499319,1.0,1745.800048828125,67
23689,7,149500472,149500473,1.0,3362.800048828125,99
23690,7,149503843,149503844,0.31851851851851853,1025.800048828125,135
23691,7,149503916,149503921,0.30857142857142855,1859.699951171875,175
23692,7,149504116,149504117,0.4406779661016949,736.7999877929688,59
23693,7,149506147,149506148,0.375886524822695,1249.800048828125,141
23694,7,149506211,149506212,1.0,5905.7001953125,159
23695,7,149506471,149506472,0.49166666666666664,1493.800048828125,120
23696,7,149507964,149507965,0.5795454545454546,1489.800048828125,88
23697,7,149511509,149511510,0.5494505494505495,2431.800048828125,182
23698,7,149511985,149511986,0.5139664804469274,2523.800048828125,179
23699,7,149512911,149512912,0.5409836065573771,1793.800048828125,122
23700,7,149513152,149513153,0.5823529411764706,2646.800048828125,170
23701,7,149513560,149513561,0.5175438596491229,1446.800048828125,114
23702,7,149515103,149515104,0.5066666666666667,2656.800048828125,225
23703,7,149515188,149515190,0.5277777777777778,2956.699951171875,180
23704,7,149515754,149515755,0.4540540540540541,3057.800048828125,185
23705,7,149515775,149515776,0.4528301886792453,3650.800048828125,212
23706,7,149515796,149515797,0.4411764705882353,3784.800048828125,238
23707,7,149516486,149516487,0.4339622641509434,554.7999877929688,53
23708,7,149516881,149516882,0.48031496062992124,2933.699951171875,254
23709,7,149518148,149518149,0.6929824561403509,2046.800048828125,114
23710,7,149518532,149518534,0.5083798882681564,2692.699951171875,179
23711,7,149518961,149518962,0.4896551724137931,1997.800048828125,145
23712,7,149519184,149519185,0.6415094339622641,760.7999877929688,53
23713,7,149521183,149521184,0.4409448818897638,1400.800048828125,127
23714,7,149521544,149521545,0.44025157232704404,1663.800048828125,159
23715,7,149522162,149522163,0.48125,2188.800048828125,160
23716,7,149522366,149522367,0.42105263157894735,1214.800048828125,114
23717,7,149523277,149523278,0.3969465648854962,1412.800048828125,131
23718,7,149528262,149528263,0.4854368932038835,1197.800048828125,103
23719,7,149528392,149528393,0.5072463768115942,1077.800048828125,69
23720,7,149530894,149530895,0.5,1570.800048828125,130
23721,7,149540896,149540897,0.5167785234899329,2082.800048828125,149
23722,7,149556518,149556519,0.5085714285714286,2267.800048828125,175
23723,7,149558409,149558410,0.5625,3489.800048828125,224
23724,7,149559273,149559274,0.5183823529411765,3725.800048828125,272
23725,7,149559465,149559466,0.4645161290322581,3849.800048828125,310
23726,7,149575725,149575726,0.5,2221.800048828125,114
23727,7,149575747,149575749,0.4768211920529801,2663.699951171875,151
23728,7,149575884,149575885,0.5081967213114754,2565.800048828125,183
23729,7,149981830,149981831,1.0,4254.7998046875,137
23730,7,149992401,149992402,0.4838709677419355,2620.800048828125,217
23731,7,150020526,150020527,0.7058823529411765,307.79998779296875,17
23732,7,150034184,150034185,0.4588235294117647,3154.800048828125,255
23733,7,150034378,150034379,0.4104803493449782,2381.800048828125,229
23734,7,150037660,150037661,0.4406779661016949,627.7999877929688,59
23735,7,150068371,150068372,0.47619047619047616,1800.800048828125,147
23736,7,150068605,150068606,0.532608695652174,3604.800048828125,184
23737,7,150068620,150068621,0.4896907216494845,2302.800048828125,194
23738,7,150068933,150068934,0.45185185185185184,1450.800048828125,135
23739,7,150093701,150093702,1.0,6824.7998046875,233
23740,7,150094781,150094782,0.2,25.799999237060547,10
23741,7,150094851,150094852,0.4444444444444444,361.79998779296875,36
23742,7,150094853,150094854,0.5555555555555556,513.7999877929688,36
23743,7,150171186,150171187,0.5024630541871922,2627.800048828125,203
23744,7,150217248,150217249,0.47643979057591623,2452.800048828125,191
23745,7,150217309,150217310,0.49504950495049505,2551.800048828125,202
23746,7,150218007,150218012,0.5454545454545454,432.70001220703125,22
23747,7,150246691,150246692,0.5568181818181818,1392.800048828125,88
23748,7,150260344,150260345,0.5286343612334802,3356.800048828125,227
23749,7,150260388,150260389,0.5658914728682171,3887.800048828125,258
23750,7,150260607,150260608,0.5620915032679739,4662.7998046875,306
23751,7,150260920,150260921,0.5158730158730159,1922.800048828125,126
23752,7,150269917,150269918,0.44919786096256686,2239.800048828125,187
23753,7,150324825,150324826,0.4380165289256198,1316.800048828125,121
23754,7,150325175,150325176,0.4780701754385965,2912.699951171875,228
23755,7,150327234,150327236,0.7857142857142857,547.7000122070312,42
23756,7,150384193,150384216,0.7528089887640449,2343.699951171875,89
23757,7,150386627,150386628,0.5217391304347826,1525.800048828125,115
23758,7,150389677,150389678,0.47549019607843135,2869.800048828125,204
23759,7,150389856,150389857,0.4471299093655589,3932.800048828125,331
23760,7,150417677,150417678,0.4365482233502538,2383.800048828125,197
23761,7,150439838,150439839,0.4675324675324675,2900.800048828125,231
23762,7,150488616,150488617,1.0,2904.800048828125,91
23763,7,150490130,150490131,0.4827586206896552,762.7999877929688,58
23764,7,150490376,150490377,0.43564356435643564,1153.800048828125,101
23765,7,150490424,150490425,0.5584415584415584,1603.800048828125,77
23766,7,150490431,150490432,1.0,2879.800048828125,69
23767,7,150490436,150490437,0.6,1567.800048828125,65
23768,7,150491084,150491085,1.0,6688.7998046875,211
23769,7,150493442,150493443,0.44565217391304346,1101.800048828125,92
23770,7,150498045,150498046,0.3333333333333333,97.80000305175781,24
23771,7,150498809,150498810,0.4827586206896552,648.7999877929688,58
23772,7,150498836,150498837,1.0,965.7999877929688,31
23773,7,150499267,150499268,0.42857142857142855,972.7999877929688,84
23774,7,150500455,150500456,1.0,3478.800048828125,109
23775,7,150500520,150500521,0.5819672131147541,1911.800048828125,122
23776,7,150500576,150500577,0.4411764705882353,1328.800048828125,102
23777,7,150500729,150500730,1.0,4962.7998046875,145
23778,7,150501516,150501517,0.9950248756218906,6086.7998046875,201
23779,7,150553605,150553606,0.45454545454545453,2470.800048828125,209
23780,7,150554887,150554888,0.504950495049505,3005.800048828125,202
23781,7,150555915,150555916,0.48878923766816146,2945.800048828125,223
23782,7,150556002,150556003,0.5358851674641149,3088.800048828125,209
23783,7,150556055,150556057,1.0,8979.7001953125,203
23784,7,150557622,150557623,0.4942084942084942,3325.800048828125,259
23785,7,150557665,150557666,0.5093457943925234,2785.800048828125,214
23786,7,150557748,150557749,0.4186046511627907,1078.800048828125,86
23787,7,150644394,150644395,0.5909090909090909,1286.800048828125,88
23788,7,150648198,150648199,0.4666666666666667,2433.800048828125,210
23789,7,150648789,150648790,0.4316546762589928,3142.800048828125,278
23790,7,150649531,150649532,0.45698924731182794,2125.800048828125,186
23791,7,150649603,150649604,0.49433962264150944,3484.800048828125,265
23792,7,150654622,150654623,1.0,2684.699951171875,73
23793,7,150655624,150655625,0.45454545454545453,119.80000305175781,11
23794,7,150659051,150659052,0.42528735632183906,1017.7999877929688,87
23795,7,150671437,150671438,1.0,3536.800048828125,117
23796,7,150695726,150695727,1.0,6343.7998046875,190
23797,7,150696008,150696009,0.41836734693877553,1049.800048828125,98
23798,7,150696111,150696112,1.0,6434.7998046875,204
23799,7,150698879,150698880,1.0,4926.7998046875,138
23800,7,150700515,150700516,0.4482758620689655,427.79998779296875,29
23801,7,150704250,150704251,0.4860335195530726,2060.800048828125,179
23802,7,150705726,150705727,0.4787234042553192,2238.800048828125,188
23803,7,150706383,150706384,0.9615384615384616,1835.800048828125,78
23804,7,150706436,150706437,1.0,812.7000122070312,27
23805,7,150708089,150708090,1.0,5036.7998046875,155
23806,7,150709571,150709572,1.0,2820.800048828125,94
23807,7,150713636,150713637,1.0,3312.800048828125,93
23808,7,150713740,150713741,0.4,746.7999877929688,75
23809,7,150713902,150713903,1.0,5976.7001953125,159
23810,7,150715817,150715818,1.0,1963.800048828125,64
23811,7,150720308,150720309,0.44761904761904764,1344.800048828125,105
23812,7,150725722,150725723,0.4946236559139785,1259.800048828125,93
23813,7,150731338,150731339,0.5631067961165048,1617.800048828125,103
23814,7,150733025,150733026,0.48502994011976047,2217.800048828125,167
23815,7,150734380,150734381,0.4727272727272727,2814.800048828125,220
23816,7,150747937,150747938,0.5849056603773585,3147.800048828125,212
23817,7,150751590,150751591,0.49101796407185627,2095.800048828125,167
23818,7,150752066,150752067,1.0,3013.699951171875,92
23819,7,150761680,150761681,0.5304878048780488,4596.7998046875,328
23820,7,150763555,150763556,1.0,2099.800048828125,72
